q44_1_2;q44_1_2_2: Recebe usuárias(os) encaminhadas(os) por este Serviço de Família Acolhedora_44.1. Conselho Tutelar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_1_3;q44_1_3_3: Encaminha usuárias(os) para este Serviço de Família Acolhedora_44.1. Conselho Tutelar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_1_4;q44_1_4_4: Acompanha os encaminhamentos_44.1. Conselho Tutelar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_1_5;q44_1_5_5: Realiza reuniões periódicas_44.1. Conselho Tutelar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_1_6;q44_1_6_6: Troca Informações_44.1. Conselho Tutelar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_1_7;q44_1_7_7: Realiza estudos de caso em conjunto_44.1. Conselho Tutelar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_1_8;q44_1_8_8: Desenvolve atividades em parceria_44.1. Conselho Tutelar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_1_0;q44_1_0_0: Não tem nenhuma articulação_44.1. Conselho Tutelar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_1_9;q44_1_9_9: Serviço ou instituição não existente no Município_44.1. Conselho Tutelar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_2_1;q44_2_1_1: Possui dados da localização (endereço, telefone etc.)_44.2. CRAS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_2_2;q44_2_2_2: Recebe usuárias(os) encaminhadas(os) por este Serviço de Família Acolhedora_44.2. CRAS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_2_3;q44_2_3_3: Encaminha usuárias(os) para este Serviço de Família Acolhedora_44.2. CRAS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_2_4;q44_2_4_4: Acompanha os encaminhamentos_44.2. CRAS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_2_5;q44_2_5_5: Realiza reuniões periódicas_44.2. CRAS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_2_6;q44_2_6_6: Troca Informações_44.2. CRAS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_2_7;q44_2_7_7: Realiza estudos de caso em conjunto_44.2. CRAS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_2_8;q44_2_8_8: Desenvolve atividades em parceria_44.2. CRAS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_2_0;q44_2_0_0: Não tem nenhuma articulação_44.2. CRAS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_2_9;q44_2_9_9: Serviço ou instituição não existente no Município_44.2. CRAS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_3_1;q44_3_1_1: Possui dados da localização (endereço, telefone etc.)_44.3. CREAS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_3_2;q44_3_2_2: Recebe usuárias(os) encaminhadas(os) por este Serviço de Família Acolhedora_44.3. CREAS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_3_3;q44_3_3_3: Encaminha usuárias(os) para este Serviço de Família Acolhedora_44.3. CREAS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_3_4;q44_3_4_4: Acompanha os encaminhamentos_44.3. CREAS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_3_5;q44_3_5_5: Realiza reuniões periódicas_44.3. CREAS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_3_6;q44_3_6_6: Troca Informações_44.3. CREAS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_3_7;q44_3_7_7: Realiza estudos de caso em conjunto_44.3. CREAS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_3_8;q44_3_8_8: Desenvolve atividades em parceria_44.3. CREAS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_3_0;q44_3_0_0: Não tem nenhuma articulação_44.3. CREAS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_3_9;q44_3_9_9: Serviço ou instituição não existente no Município_44.3. CREAS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_4_1;q44_4_1_1: Possui dados da localização (endereço, telefone etc.)_44.4. Outros Serviços de Acolhimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_4_2;q44_4_2_2: Recebe usuárias(os) encaminhadas(os) por este Serviço de Família Acolhedora_44.4. Outros Serviços de Acolhimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_4_3;q44_4_3_3: Encaminha usuárias(os) para este Serviço de Família Acolhedora_44.4. Outros Serviços de Acolhimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_4_4;q44_4_4_4: Acompanha os encaminhamentos_44.4. Outros Serviços de Acolhimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_4_5;q44_4_5_5: Realiza reuniões periódicas_44.4. Outros Serviços de Acolhimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_4_6;q44_4_6_6: Troca Informações_44.4. Outros Serviços de Acolhimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_4_7;q44_4_7_7: Realiza estudos de caso em conjunto_44.4. Outros Serviços de Acolhimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_4_8;q44_4_8_8: Desenvolve atividades em parceria_44.4. Outros Serviços de Acolhimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_4_0;q44_4_0_0: Não tem nenhuma articulação_44.4. Outros Serviços de Acolhimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_4_9;q44_4_9_9: Serviço ou instituição não existente no Município_44.4. Outros Serviços de Acolhimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_5_1;q44_5_1_1: Possui dados da localização (endereço, telefone etc.)_44.5. Unidades Educacionais (creches/escolas/universidades);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_5_2;q44_5_2_2: Recebe usuárias(os) encaminhadas(os) por este Serviço de Família Acolhedora_44.5. Unidades Educacionais (creches/escolas/universidades);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_5_3;q44_5_3_3: Encaminha usuárias(os) para este Serviço de Família Acolhedora_44.5. Unidades Educacionais (creches/escolas/universidades);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_5_4;q44_5_4_4: Acompanha os encaminhamentos_44.5. Unidades Educacionais (creches/escolas/universidades);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_5_5;q44_5_5_5: Realiza reuniões periódicas_44.5. Unidades Educacionais (creches/escolas/universidades);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_5_6;q44_5_6_6: Troca Informações_44.5. Unidades Educacionais (creches/escolas/universidades);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_5_7;q44_5_7_7: Realiza estudos de caso em conjunto_44.5. Unidades Educacionais (creches/escolas/universidades);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_5_8;q44_5_8_8: Desenvolve atividades em parceria_44.5. Unidades Educacionais (creches/escolas/universidades);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_5_0;q44_5_0_0: Não tem nenhuma articulação_44.5. Unidades Educacionais (creches/escolas/universidades);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_5_9;q44_5_9_9: Serviço ou instituição não existente no Município_44.5. Unidades Educacionais (creches/escolas/universidades);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_6_1;q44_6_1_1: Possui dados da localização (endereço, telefone etc.)_44.6. CAPS / CAPS-i / CAPS-ad;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_6_2;q44_6_2_2: Recebe usuárias(os) encaminhadas(os) por este Serviço de Família Acolhedora_44.6. CAPS / CAPS-i / CAPS-ad;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_6_3;q44_6_3_3: Encaminha usuárias(os) para este Serviço de Família Acolhedora_44.6. CAPS / CAPS-i / CAPS-ad;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_6_4;q44_6_4_4: Acompanha os encaminhamentos_44.6. CAPS / CAPS-i / CAPS-ad;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_6_5;q44_6_5_5: Realiza reuniões periódicas_44.6. CAPS / CAPS-i / CAPS-ad;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_6_6;q44_6_6_6: Troca Informações_44.6. CAPS / CAPS-i / CAPS-ad;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_6_7;q44_6_7_7: Realiza estudos de caso em conjunto_44.6. CAPS / CAPS-i / CAPS-ad;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_6_8;q44_6_8_8: Desenvolve atividades em parceria_44.6. CAPS / CAPS-i / CAPS-ad;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_6_0;q44_6_0_0: Não tem nenhuma articulação_44.6. CAPS / CAPS-i / CAPS-ad;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_6_9;q44_6_9_9: Serviço ou instituição não existente no Município_44.6. CAPS / CAPS-i / CAPS-ad;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_7_1;q44_7_1_1: Possui dados da localização (endereço, telefone etc.)_44.7. UBS e outros Serviços de Saúde;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_7_2;q44_7_2_2: Recebe usuárias(os) encaminhadas(os) por este Serviço de Família Acolhedora_44.7. UBS e outros Serviços de Saúde;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_7_3;q44_7_3_3: Encaminha usuárias(os) para este Serviço de Família Acolhedora_44.7. UBS e outros Serviços de Saúde;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_7_4;q44_7_4_4: Acompanha os encaminhamentos_44.7. UBS e outros Serviços de Saúde;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_7_5;q44_7_5_5: Realiza reuniões periódicas_44.7. UBS e outros Serviços de Saúde;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_7_6;q44_7_6_6: Troca Informações_44.7. UBS e outros Serviços de Saúde;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_7_7;q44_7_7_7: Realiza estudos de caso em conjunto_44.7. UBS e outros Serviços de Saúde;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_7_8;q44_7_8_8: Desenvolve atividades em parceria_44.7. UBS e outros Serviços de Saúde;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_7_0;q44_7_0_0: Não tem nenhuma articulação_44.7. UBS e outros Serviços de Saúde;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_7_9;q44_7_9_9: Serviço ou instituição não existente no Município_44.7. UBS e outros Serviços de Saúde;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_8_1;q44_8_1_1: Possui dados da localização (endereço, telefone etc.)_44.8. Judiciário;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_8_2;q44_8_2_2: Recebe usuárias(os) encaminhadas(os) por este Serviço de Família Acolhedora_44.8. Judiciário;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_8_3;q44_8_3_3: Encaminha usuárias(os) para este Serviço de Família Acolhedora_44.8. Judiciário;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_8_4;q44_8_4_4: Acompanha os encaminhamentos_44.8. Judiciário;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_8_5;q44_8_5_5: Realiza reuniões periódicas_44.8. Judiciário;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_8_6;q44_8_6_6: Troca Informações_44.8. Judiciário;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_8_7;q44_8_7_7: Realiza estudos de caso em conjunto_44.8. Judiciário;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_8_8;q44_8_8_8: Desenvolve atividades em parceria_44.8. Judiciário;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_8_0;q44_8_0_0: Não tem nenhuma articulação_44.8. Judiciário;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_8_9;q44_8_9_9: Serviço ou instituição não existente no Município_44.8. Judiciário;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_9_1;q44_9_1_1: Possui dados da localização (endereço, telefone etc.)_44.9. Ministério Público;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_9_2;q44_9_2_2: Recebe usuárias(os) encaminhadas(os) por este Serviço de Família Acolhedora_44.9. Ministério Público;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_9_3;q44_9_3_3: Encaminha usuárias(os) para este Serviço de Família Acolhedora_44.9. Ministério Público;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_9_4;q44_9_4_4: Acompanha os encaminhamentos_44.9. Ministério Público;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_9_5;q44_9_5_5: Realiza reuniões periódicas_44.9. Ministério Público;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_9_6;q44_9_6_6: Troca Informações_44.9. Ministério Público;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_9_7;q44_9_7_7: Realiza estudos de caso em conjunto_44.9. Ministério Público;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_9_8;q44_9_8_8: Desenvolve atividades em parceria_44.9. Ministério Público;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_9_0;q44_9_0_0: Não tem nenhuma articulação_44.9. Ministério Público;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_9_9;q44_9_9_9: Serviço ou instituição não existente no Município_44.9. Ministério Público;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_10_1;q44_10_1_1: Possui dados da localização (endereço, telefone etc.)_44.10. Defensoria Pública;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_10_2;q44_10_2_2: Recebe usuárias(os) encaminhadas(os) por este Serviço de Família Acolhedora_44.10. Defensoria Pública;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_10_3;q44_10_3_3: Encaminha usuárias(os) para este Serviço de Família Acolhedora_44.10. Defensoria Pública;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_10_4;q44_10_4_4: Acompanha os encaminhamentos_44.10. Defensoria Pública;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_10_5;q44_10_5_5: Realiza reuniões periódicas_44.10. Defensoria Pública;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_10_6;q44_10_6_6: Troca Informações_44.10. Defensoria Pública;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_10_7;q44_10_7_7: Realiza estudos de caso em conjunto_44.10. Defensoria Pública;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_10_8;q44_10_8_8: Desenvolve atividades em parceria_44.10. Defensoria Pública;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_10_0;q44_10_0_0: Não tem nenhuma articulação_44.10. Defensoria Pública;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_10_9;q44_10_9_9: Serviço ou instituição não existente no Município_44.10. Defensoria Pública;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_11_1;q44_11_1_1: Possui dados da localização (endereço, telefone etc.)_44.11. Serviços e programas de qualificação profissional, encaminhamento a emprego e/ou geração de renda;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_11_2;q44_11_2_2: Recebe usuárias(os) encaminhadas(os) por este Serviço de Família Acolhedora_44.11. Serviços e programas de qualificação profissional, encaminhamento a emprego e/ou geração de renda;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_11_3;q44_11_3_3: Encaminha usuárias(os) para este Serviço de Família Acolhedora_44.11. Serviços e programas de qualificação profissional, encaminhamento a emprego e/ou geração de renda;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_11_4;q44_11_4_4: Acompanha os encaminhamentos_44.11. Serviços e programas de qualificação profissional, encaminhamento a emprego e/ou geração de renda;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_11_5;q44_11_5_5: Realiza reuniões periódicas_44.11. Serviços e programas de qualificação profissional, encaminhamento a emprego e/ou geração de renda;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_11_6;q44_11_6_6: Troca Informações_44.11. Serviços e programas de qualificação profissional, encaminhamento a emprego e/ou geração de renda;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_11_7;q44_11_7_7: Realiza estudos de caso em conjunto_44.11. Serviços e programas de qualificação profissional, encaminhamento a emprego e/ou geração de renda;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_11_8;q44_11_8_8: Desenvolve atividades em parceria_44.11. Serviços e programas de qualificação profissional, encaminhamento a emprego e/ou geração de renda;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_11_0;q44_11_0_0: Não tem nenhuma articulação_44.11. Serviços e programas de qualificação profissional, encaminhamento a emprego e/ou geração de renda;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_11_9;q44_11_9_9: Serviço ou instituição não existente no Município_44.11. Serviços e programas de qualificação profissional, encaminhamento a emprego e/ou geração de renda;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_12_1;q44_12_1_1: Possui dados da localização (endereço, telefone etc.)_44.12. Programas de Habitação Social ou congênere;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
q44_12_2;q44_12_2_2: Recebe usuárias(os) encaminhadas(os) por este Serviço de Família Acolhedora_44.12. Programas de Habitação Social ou congênere;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
